zip_code,latitude,longitude,cidade
93728,36.75812251818182,-119.804422475,Fresno County
94531,37.9665026037037,-121.7636963,Antioch
21843,38.3614852,-75.0711724,Ocean City
22433,38.34654744444444,-77.87291342222223,Orange County
29349,35.06269379367041,-82.06664108803933,Spartanburg County
64029,39.01095218384615,-94.21179368346154,Grain Valley
95015,37.3519677,-121.9600502,Santa Clara
56468,46.49906955143678,-94.30684163706896,Nisswa
79370,33.47493899402985,-100.87931376567164,Dickens County
35816,34.73869168178694,-86.62674267113402,Huntsville
79014,35.684797623076925,-101.18835835384616,Hutchinson County
20606,38.25217681428571,-76.73981436428572,Saint Mary's County
72007,34.990564400591715,-91.97268685266272,Ward
36352,31.26174854390244,-85.60811000365854,Houston County
15771,40.839755395,-78.9996306975,North Mahoning Township
78643,30.713414880505415,-98.63095760722022,Llano County
79364,33.45246138214286,-101.66241326428572,Slaton
78412,27.70613839437148,-97.35212396960601,Corpus Christi
76240,33.626676476885244,-97.11801106327869,Gainesville
94534,38.2223084164859,-122.12446845574837,Fairfield
89820,40.62095999411765,-116.94000543333333,Lander County
38558,36.01214212036083,-84.88546279690722,Fairfield Glade
59215,47.41814838918919,-105.59177722432432,Circle
19606,40.32401721019022,-75.86515755584239,St. Lawrence
60924,40.56540384025974,-87.87945835194805,Iroquois County
94928,38.34418552297297,-122.69507187364864,Rohnert Park
11076,,,
08827,40.67420299741379,-74.96954317844828,Bethlehem Township
45885,40.544306319761496,-84.3982898746167,Saint Marys
62806,38.37807573333333,-88.05824735714286,Albion
95350,37.68020537410714,-121.0188189626116,Modesto
81323,37.48925191428572,-108.49291529714286,Montezuma County
05059,43.649726985654006,-72.42130953333334,Hartford
64763,38.137768458974364,-93.71108047179487,St. Clair County
55944,44.01995492556054,-92.73984425829596,Dodge County
54703,44.823469081855905,-91.53081672436817,Eau Claire
35126,33.715520000970876,-86.6490206483495,Jefferson County
03750,43.682978660273974,-72.20273681095891,Hanover
92307,34.511493537313434,-117.25100440298507,Apple Valley
