zip_code,latitude,longitude,cidade
34449,29.042319762222224,-82.64933605333333,Levy County
78589,26.196688066319446,-98.15271333888889,San Juan
79842,30.206356014285713,-103.2409894,Brewster County
72765,36.1509602,-94.0599644,Washington County
68848,40.70703733333333,-99.0567992,Kearney
77702,30.08603526436782,-94.12693090229885,Beaumont
27260,35.953134411415526,-79.9955148719939,High Point
77975,29.567124584615385,-97.10467485076923,Lavaca County
80421,39.48200551764706,-105.39046267647059,Jefferson County
46057,40.322488212345675,-86.38463640987653,Clinton County
76449,32.90023727345679,-98.4120857058642,Palo Pinto County
78377,28.308602169411767,-97.27919875647058,Refugio County
12087,42.42862412030202,-73.8827634035235,Town of New Baltimore
98635,45.73141648461539,-121.28162226153846,Klickitat County
77244,,,
67878,37.97933624363636,-101.75016265818182,Syracuse
38651,34.89664526335404,-89.96485221677018,DeSoto County
35760,34.54537683953488,-86.39512355348838,New Hope
79411,33.56844597869822,-101.85746090236687,Lubbock
30628,34.03738784677419,-83.22554682096775,Madison County
67752,39.06812767142857,-100.24013167857143,Quinter
36555,30.39054487,-87.78284681000001,Baldwin County
46770,40.863419094011974,-85.30552671916168,Wells County
08071,39.73220766785714,-75.12989918794642,Pitman
34488,29.204892873913042,-81.9235086062802,Marion County
12196,42.63880870724534,-73.61124382654234,West Sand Lake
20776,38.88623600978261,-76.60155108043479,Anne Arundel County
44425,41.16138461120944,-80.57781095575221,Hubbard
07019,40.766504,-74.2186497,East Orange
24554,37.14141822409227,-79.06364647296027,Campbell County
33875,27.436400230781825,-81.47167269046254,Highlands County
05461,44.348881574683546,-73.08857553037974,Hinesburg
28340,34.48797567164949,-79.12649915463918,Robeson County
61488,41.02498095166666,-90.29550531,Knox County
72121,35.44249619625,-91.81285053375,White County
73146,,,
03108,43.002258,-71.4612329,Manchester
67841,37.629444709090905,-100.23349909090909,Gray County
07826,41.1815226828125,-74.7710199078125,Frankford Township
04009,44.057890497128,-70.73445966223429,Bridgton
10470,40.89842761570701,-73.86129143282412,The Bronx
11419,40.688203238398984,-73.82344193710293,Queens
75226,32.78341519232673,-96.78113615420791,Dallas
12843,43.58818201770428,-73.99610249260701,Town of Johnsburg
19079,39.9043934279661,-75.26863111694915,Sharon Hill
99101,48.354564,-117.897909,Stevens County
51234,43.169240907692306,-96.0005186923077,Sioux County
98165,47.7209647,-122.2952555,Seattle
02901,41.788608,-71.4317384,Providence
72040,34.97522041052632,-91.50141468421053,Des Arc
04255,44.36493958536232,-70.68391433710144,Greenwood
38068,35.249125007482995,-89.34797852312924,Fayette County
03818,43.98730729565217,-71.15009707391303,Albany
89705,39.099229561538465,-119.77801649487178,Indian Hills
20914,,,
16232,41.22410669627329,-79.54719510062111,Beaver Township
59703,46.032859,-112.53886,Walkerville
60964,41.090421913810744,-87.7178722624041,Kankakee County
10540,41.337841366666666,-73.72541895925926,Lincolndale
03276,43.444525369411764,-71.57797453254902,Northfield
91346,,,
62448,38.97712175882353,-88.17645642249134,Jasper County
483062251,,,
483754007,,,
482013467,,,
483021776,,,
482142611,,,
482262723,,,
488408944,,,
48438,42.90552298083333,-83.49800660583333,Genesee County
49047,42.012382861336036,-86.12648396356275,Silver Creek Township
088734003,,,
39568,,,
48325,42.49696151111111,-83.26422964444444,Southfield
430267820,,,
432155418,,,
43119,39.9459968097561,-83.20857429512196,Prairie Township
78202,29.42698580681818,-98.46375201022728,San Antonio
70714,30.581983807641198,-91.14253764950166,Baker
70186,,,
752011407,,,
48661,44.27978787185474,-84.21678518560311,West Branch Township
432155987,,,
44611,40.61503567872341,-82.08268839787235,Holmes County
443332472,,,
43045,40.159384788333334,-83.442118565,Union Township
44446,41.19129965759668,-80.7491431186464,Niles
45123,39.342219961313866,-83.39218986678831,Highland County
85208,33.402839435353705,-111.63358472558951,Maricopa County
22195,38.6785893,-77.3615747,Dale City
44890,41.070622523275865,-82.72078902413793,Greenfield Township
75473,33.781256983999995,-95.535227576,Lamar County
454191510,,,
12448,42.073782008219176,-74.18941235410959,Town of Woodstock
48320,42.61120969458715,-83.33831616591743,Sylvan Lake
05472,44.114522667307696,-73.16556045961539,New Haven
276133017,,,
08852,40.38394223626667,-74.56059480133334,South Brunswick
20768,,,
35903,33.99939077627737,-85.93364400742092,Hokes Bluff
41845,37.130777175,-82.9123569875,Letcher County
492281050,,,
342741587,,,
496862743,,,
604221925,,,
100234250,,,
212103475,,,
857047694,,,
945581556,,,
100214370,,,
337012663,,,
805179433,,,
341033912,,,
068314420,,,
301252252,,,
301166644,,,
852062127,,,
030451922,,,
380187607,,,
028866826,,,
067211367,,,
194465849,,,
757014407,,,
950323562,,,
339211506,,,
675302421,,,
110212209,,,
110013202,,,
300122015,,,
852637164,,,
494172358,,,
291258820,,,
757037712,,,
921302080,,,
544493547,,,
452433718,,,
752052827,,,
341026857,,,
301169013,,,
17812,40.7428435,-77.2134366,Spring Township
967896524,,,
548435221,,,
588549633,,,
799042416,,,
44502,41.084975150343254,-80.64475538581236,Youngstown
80962,,,
92093,32.879235967346936,-117.23944723877551,San Diego
336294830,,,
968164306,,,
132101552,,,
900154324,,,
900711547,,,
915052814,,,
900124900,,,
295267822,,,
100146520,,,
334082529,,,
331391553,,,
941044105,,,
631022799,,,
297303701,,,
331582839,,,
198073001,,,
731342602,,,
748559652,,,
432157520,,,
432157626,,,
914234224,,,
303052059,,,
185091725,,,
904042422,,,
900393758,,,
021385527,,,
391106857,,,
986656514,,,
797613525,,,
019821307,,,
981980962,,,
337151626,,,
152322816,,,
101280123,,,
799031017,,,
980403404,,,
352034204,,,
801134110,,,
294403536,,,
503211458,,,
331373354,,,
752302408,,,
295030550,,,
234511819,,,
968143308,,,
234513917,,,
208544417,,,
303093334,,,
981042233,,,
080331907,,,
292090821,,,
220392222,,,
801211429,,,
229018810,,,
981038869,,,
198071715,,,
551053519,,,
708096938,,,
752202024,,,
064104155,,,
787461551,,,
021081908,,,
904054723,,,
802205358,,,
770423793,,,
190351138,,,
850181717,,,
921211092,,,
105061304,,,
068806409,,,
701301163,,,
891022161,,,
200121444,,,
980405802,,,
44144,41.43128034501216,-81.73985745304137,Brooklyn
294033652,,,
622691867,,,
198032428,,,
271065203,,,
741372838,,,
920375728,,,
606112141,,,
142031335,,,
900712974,,,
946022604,,,
194282060,,,
911051623,,,
100237148,,,
359015607,,,
405023123,,,
443331119,,,
381196625,,,
741372536,,,
606022603,,,
391107783,,,
123091634,,,
945202563,,,
282705238,,,
200073581,,,
303283544,,,
594055594,,,
498159749,,,
209061256,,,
190101710,,,
331333339,,,
524034248,,,
100061901,,,
424625166,,,
265548361,,,
208154227,,,
753821329,,,
200013707,,,
190661523,,,
297088426,,,
708084673,,,
911013937,,,
62414,39.18117002272727,-88.77245058181819,Effingham County
92513,37.160596,-118.300778,Inyo County
90021,34.03116663264463,-118.23890490826447,Los Angeles
60411,41.51073908091716,-87.61554793350592,Chicago Heights
89444,38.75724403333333,-119.37833395,Lyon County
32320,29.727469411199998,-84.9955762112,Apalachicola
10460,40.83989878571843,-73.87886624490567,The Bronx
02717,41.76799805714286,-70.98476913571427,Freetown
32744,28.98094178677723,-81.23161337274765,Lake Helen
73669,35.708826145454545,-98.81778222272727,Custer County
54005,45.245919164545455,-92.25620853454545,Clear Lake
75152,32.43789801310466,-96.68972604366755,Ellis County
29644,34.69170325974843,-82.18676087877358,Fountain Inn
83545,46.466599,-116.423992,Nez Perce County
85625,31.962671740384614,-109.83157971730769,Cochise County
06414,41.56734945,-72.55546785,East Hampton
12522,41.73144746117751,-73.58594004962373,Town of Dover
68666,41.11250462222222,-97.59874815555555,Stromsburg
29330,35.03751188375746,-81.8180357973924,Spartanburg County
91743,34.0657091,-117.5844444,Ontario
13941,42.843396,-75.210497,Town of Plainfield
81104,,,
12887,43.55002068482807,-73.38080921857498,Town of Whitehall
76113,32.760064,-97.25337,Fort Worth
07201,40.66824185587302,-74.19656512952382,Elizabeth
18618,41.3678080875,-76.04154019583333,Harveys Lake
93006,,,
55384,44.937053562857145,-93.63132276285714,Spring Park
35172,33.83947524634146,-86.6967652,Blount County
76018,32.661638864992156,-97.09277071428572,Arlington
20732,38.67275023612853,-76.5391784956374,Chesapeake Beach
95231,37.8833256875,-121.287713175,San Joaquin County
12489,41.75589752,-74.35356152,Town of Wawarsing
30256,33.01587228,-84.3200286,Pike County
48137,42.42847100375587,-84.04641247089202,Unadilla Township
80455,40.131386,-105.3895584,Boulder County
50115,41.680026216831685,-94.54626228811881,Baker Township
06805,,,
76058,32.46900169954751,-97.40512856040725,Johnson County
94712,,,
00664,18.213016532352942,-66.58358072647059,Veguitas
18219,40.99181217368421,-76.05977496052631,Conyngham
12592,41.788884068699836,-73.55330610786517,Town of Amenia
72204,34.728564211884056,-92.34430328463768,Little Rock
48836,42.65864811273292,-84.07781878757764,Fowlerville
36065,32.0641160625,-86.05528825,Montgomery County
05658,44.348417334736844,-72.35092193315789,Marshfield
21875,38.44219721515151,-75.55959293131313,Delmar
19344,40.07961467228464,-75.88390861385767,Honey Brook Township
14853,42.44812342117647,-76.47583741823529,Ward 4
25421,39.3846883,-78.14533775,Berkeley County
52551,40.81101106142857,-92.10354432285715,Van Buren County
83544,46.48103554285714,-116.25538887142856,Orofino
54963,44.036430599456516,-88.74239753315217,Omro
26032,40.20057904117647,-80.55064701764707,Wellsburg District
85367,32.66831308507463,-114.42090139402985,Yuma County
06278,41.890631670329675,-72.17111061538462,Ashford
46118,39.66967921538461,-86.51871240288462,Hendricks County
11784,40.871563198173405,-73.0440518723383,Selden
59030,45.06438668888889,-110.72990355555555,Park County
05262,42.9701229130137,-73.19893076986301,Shaftsbury
30450,32.551316824324324,-81.91854532702702,Bulloch County
73073,36.165192,-97.382676,Noble County
00603,18.45268422599681,-67.1368203877193,Camaceyes
20160,39.0943371,-77.6980285,Loudoun County
17540,40.09967391490683,-76.19314472236026,Upper Leacock Township
23084,37.86794333252427,-78.04746385679613,Goochland County
93037,,,
29009,34.44297812941176,-80.37864224705882,Kershaw County
49622,45.064746711956516,-85.25824433478262,Central Lake
97413,44.17197082799146,-122.19188385705128,Lane County
51365,43.30985923611111,-94.74004641944444,Emmet County
30121,34.20970367876106,-84.79041155663717,Bartow County
26405,39.228156,-79.889376,Barbour County
26294,38.528191,-80.043132,Randolph County
56014,43.5848265625,-93.814753625,Faribault County
97040,45.68004124285714,-121.38994762857143,Mosier
85362,34.223138265625,-112.749612396875,Yarnell
36551,30.61082661627907,-87.76267544069766,Loxley
70460,30.298740052072073,-89.81508447837838,St. Tammany Parish
22576,37.682994272463766,-76.43781554202899,Lancaster County
68462,40.919295861637934,-96.53017620517242,Waverly
29177,34.14620506666667,-81.27755746666666,Richland County
19911,,,
14904,42.07288124565055,-76.80386683910768,City of Elmira
85076,33.3466491,-111.9757788,Phoenix
83255,43.79326635,-113.4109286,Butte County
