zip_code,latitude,longitude,cidade
16242,41.037510074000004,-79.355576175,Porter Township
21034,39.640673463764045,-76.2067857272472,Harford County
900691123,,,
951362517,,,
949652202,,,
606052715,,,
923750649,,,
900691431,,,
900681438,,,
902101726,,,
925086170,,,
900042444,,,
968134430,,,
935463208,,,
900691233,,,
900695715,,,
900691004,,,
925063458,,,
925623245,,,
926754905,,,
900664615,,,
53098,43.22064955085324,-88.70666228122867,Town of Emmet
58048,47.17484305,-97.22185005,Hunter Township
99349,46.68879509818182,-119.91623681954546,Desert Aire
54016,44.969931352048924,-92.72415482238533,Hudson
74962,35.505587294117646,-94.95916625294117,Sequoyah County
72086,34.80653407360704,-91.916428956305,Lonoke County
97022,45.35173855243523,-122.34645108487045,Clackamas County
77703,30.11200200554017,-94.12059305595568,Beaumont
925061209,,,
925063460,,,
941042310,,,
902755048,,,
73949,36.5062704,-101.7745553,Texas County
81507,39.074702938587414,-108.63667117794407,Grand Junction
92589,33.5287893,-117.1368229,Temecula
32526,30.480381007217847,-87.31599335013124,Escambia County
922552950,,,
930212757,,,
35950,34.2665267157428,-86.22373552350332,Albertville
30122,33.77582715351563,-84.648515178125,Douglas County
90680,33.80214720034296,-117.99542879595668,Stanton
45440,39.67457221223022,-84.10948219838129,Kettering
46039,40.364565964814815,-86.3216233574074,Clinton County
949201424,,,
100031759,,,
100115374,,,
900346493,,,
920202908,,,
30461,32.48063631458333,-81.75341861145834,Bulloch County
38014,,,
35555,33.662557903,-87.81508379766667,Fayette County
45050,39.43961047837838,-84.36304492393823,Monroe
11719,40.78104969892401,-72.91881410020174,Brookhaven
33526,,,
900484412,,,
946181818,,,
900244101,,,
918012638,,,
925088803,,,
922644021,,,
910111876,,,
925063534,,,
900461239,,,
90031,34.07254304473685,-118.21182531842105,Los Angeles
926725129,,,
904021004,,,
925096693,,,
49706,45.439082451243785,-84.77791208258706,Alanson
01129,42.1447894,-72.49077835,Springfield
28318,35.01765699781022,-78.60357756934306,Sampson County
39212,32.24718556573705,-90.26117936195219,Jackson
93244,36.376583133333334,-119.03312653333333,Lemon Cove
48453,43.32820371842105,-83.07686666315789,Marlette
12575,41.47271294495504,-74.14910591528472,Town of New Windsor
33338,,,
79029,35.86441108664281,-101.96426699713776,Dumas
904053717,,,
925922986,,,
920670858,,,
900644640,,,
74523,34.23191913055556,-95.61932958125,Antlers
71909,34.65549287869388,-92.99469666326532,Hot Springs Village
85087,33.881486301097894,-112.15110548764868,Phoenix
941112448,,,
941331302,,,
100255675,,,
925063440,,,
923365806,,,
66048,39.291372243247345,-94.93973546342944,Leavenworth
916044138,,,
941044901,,,
925061240,,,
900674308,,,
904023002,,,
902095312,,,
914111621,,,
37813,36.18906596330798,-83.27242932414448,Morristown
33073,26.302644014959018,-80.19215076516393,Coconut Creek
68920,40.10295345,-99.36369988333334,Alma
43009,40.16952868333333,-83.6415559095238,Champaign County
44683,40.37333313884616,-81.34412790115385,Tuscarawas County
48762,44.805219891954025,-83.51298984712643,Alcona Township
73006,34.86076815348837,-98.35855205813954,Caddo County
920372209,,,
921091839,,,
92557,33.96507265510204,-117.24237535714285,Moreno Valley
017731308,,,
902914750,,,
926590590,,,
925075735,,,
913251846,,,
941072828,,,
926514456,,,
189381030,,,
97448,44.19922251212728,-123.2317043107254,Lane County
71291,32.52529249905749,-92.17363526899152,Claiborne
900681926,,,
949032815,,,
928830703,,,
928835058,,,
915054005,,,
947052825,,,
902542364,,,
926124428,,,
925063519,,,
928803584,,,
92551,33.88221001785714,-117.21578436785714,Moreno Valley
75495,33.42880874946808,-96.57698856223405,Van Alstyne
45013,39.41026756729391,-84.60500437858423,Hamilton
14716,42.38748506817703,-79.43906080632244,Village of Brocton
68730,42.746317208771934,-97.48918887368421,Knox County
27323,36.3390104,-79.6787453,Reidsville
28635,36.275981372321425,-81.11138361964285,Wilkes County
925076301,,,
98855,48.70432079692308,-119.44053394307691,Tonasket
53530,42.686598928303155,-90.10973548370222,Darlington
53148,42.65101046,-88.35843072,Town of Lyons
97601,42.23793302954546,-121.78724645454545,Klamath Falls
24025,,,
95161,39.3687794,-120.2525891,Truckee
46745,40.95456665415163,-85.01363683610109,Allen County
76088,32.825724121115535,-97.88758491673306,Parker County
78019,28.4415542,-98.84550008421053,La Salle County
81402,38.257641,-108.243045,Montrose County
943052509,,,
947091031,,,
331391160,,,
27420,,,
949202115,,,
904023049,,,
940223515,,,
925096309,,,
917398853,,,
922701929,,,
925061231,,,
943058417,,,
852822725,,,
925061126,,,
925065668,,,
331321161,,,
900393050,,,
92610,33.68289857009967,-117.6597673023625,Foothill Ranch
78523,30.202068,-101.543668,Val Verde County
16508,42.09974230277874,-80.08800197089266,Erie
78707,,,
926535862,,,
921036031,,,
480252454,,,
030342738,,,
021162916,,,
117933117,,,
038243224,,,
945665869,,,
038702449,,,
034552418,,,
034552304,,,
200151519,,,
038540073,,,
100164501,,,
024811422,,,
034312162,,,
038024425,,,
034552607,,,
940287315,,,
038334599,,,
030703829,,,
805243427,,,
018101717,,,
038014510,,,
021351650,,,
038013330,,,
902724218,,,
038015568,,,
036080835,,,
039031357,,,
074582633,,,
034574109,,,
200361743,,,
038272009,,,
034312128,,,
016091424,,,
038015204,,,
038014306,,,
038782516,,,
038540061,,,
031023027,,,
038332918,,,
031104539,,,
033016920,,,
028311119,,,
220431703,,,
038830048,,,
801212015,,,
105771712,,,
021161544,,,
017761611,,,
038540161,,,
034312150,,,
038015883,,,
030543253,,,
034620572,,,
036080698,,,
032874601,,,
294555803,,,
034312155,,,
334011014,,,
032544505,,,
038015009,,,
019152133,,,
200901456,,,
024826324,,,
038706123,,,
200014031,,,
033045310,,,
032496609,,,
101287765,,,
03745,43.459947171428574,-72.37552779285714,Cornish
208153212,,,
038402213,,,
077262960,,,
038015482,,,
056419621,,,
038542124,,,
038616542,,,
039095231,,,
222042435,,,
038695900,,,
193802347,,,
018212040,,,
038442010,,,
038013703,,,
236932323,,,
032753602,,,
033043609,,,
038015227,,,
032784621,,,
038334723,,,
200014039,,,
032496563,,,
034315252,,,
038243229,,,
170428019,,,
019441423,,,
031033195,,,
038781413,,,
034575500,,,
030533199,,,
034581001,,,
033020428,,,
033044919,,,
032461965,,,
031042045,,,
038944904,,,
038702235,,,
031104312,,,
211141533,,,
190073610,,,
057619669,,,
039032076,,,
038702505,,,
034454249,,,
22319,,,
019222821,,,
034314940,,,
074582024,,,
076242338,,,
034312170,,,
034312100,,,
031041805,,,
034312455,,,
50170,41.5280697994709,-93.10823322910052,Fairview Township
26034,40.60970790434782,-80.56300457391303,Chester
940105102,,,
911082416,,,
941184242,,,
900681512,,,
97814,44.77645093552632,-117.83121931015039,Baker City
84081,40.598521446879836,-112.04372150861268,West Jordan
35118,33.5261658751938,-87.0284689511628,Sylvan Springs
913613423,,,
900251874,,,
904054168,,,
91792,34.02316125419847,-117.90089130381679,West Covina
904043552,,,
840976238,,,
200072941,,,
925066158,,,
66736,37.5362045840909,-95.82283875454544,Fredonia
92277,34.12470344358974,-116.28931702339744,San Bernardino County
35622,34.33980981166667,-86.89076338041667,Morgan County
34613,28.547689390313394,-82.53924968262109,Hernando County
79072,34.19560617013575,-101.73962011425338,Plainview
62012,39.02308609517544,-90.15397983377193,Jersey County
46555,41.326303880473375,-85.69073252130177,Kosciusko County
28622,36.162867270542634,-81.96186073488373,Avery County
90603,33.95046572923323,-118.00355466006388,Whittier
75752,32.20964892417582,-95.78031988571428,Henderson County
23860,37.28641445707379,-77.29346772450661,Hopewell
92317,34.244845725,-117.211583075,San Bernardino County
72433,36.042714055000005,-90.99075339928571,Hoxie
54304,44.49925311676923,-88.06633385061538,Ashwaubenon
79313,33.80564568095238,-102.16074397619047,Anton
46031,40.19291927867647,-86.05207104044118,Hamilton County
81069,37.97102924285714,-104.99718928571428,Pueblo County
49048,42.292236054028436,-85.52381950947867,Comstock Charter Township
27572,36.21077666467543,-78.93580155185185,Durham County
78426,27.8649713,-97.6472478,Nueces County
45318,40.122805856617646,-84.36116135588236,Covington
28152,35.25407336136662,-81.56919528948751,Cleveland County
53010,43.60414212198276,-88.27570910215518,Campbellsport
67764,39.04574687857143,-101.17315529285715,Logan County
55746,47.41172064639889,-92.93067129875347,Hibbing
02646,41.6681143625,-70.076814975,Harwich
28214,35.29856048213626,-80.97250157370424,Charlotte
32536,30.754945665768194,-86.5868210264151,Okaloosa County
91932,32.57866243498795,-117.11639439014459,Mar Vista
45647,39.274133494736844,-82.76602173421053,Ross County
92804,33.817549649488875,-117.97477299088962,Anaheim
74552,35.117471566666666,-95.24141286666666,Kinta
31775,31.360741450555558,-83.57880252000001,Tift County
77302,30.236209246829265,-95.38316594317072,Montgomery County
71136,,,
83612,44.72979303333333,-116.43824763333332,Council
67861,38.485269563636365,-101.35353832727273,Leoti Township
48050,42.79008389,-82.8736946025,Macomb County
67521,38.626196,-99.734744,Ness County
33689,,,
33776,27.851054285941643,-82.82288703236074,Pinellas County
80650,40.6318318,-104.75684375,Pierce
73759,36.802765397142856,-97.73634199714286,Medford
23055,37.795060766666666,-78.25016316666667,Fluvanna County
84032,40.50887821727273,-111.40429013454545,Heber
18343,40.878359311235954,-75.12957204494383,Upper Mount Bethel Township
30277,33.39680615090909,-84.6685587039394,Coweta County
48303,42.4409105,-83.0914171,Detroit
84340,41.3978026,-112.03836683333333,Willard
66213,38.90040242611807,-94.70385347996422,Overland Park
86046,35.28707272037037,-112.17505500555556,Williams
32784,28.93910475427873,-81.68562446894865,Lake County
46034,40.12271063232323,-86.02973060656565,Cicero
21723,39.32682224841772,-77.01321128765822,Howard County
22643,38.89046685688889,-78.00147628711112,Fauquier County
08402,39.33084528567252,-74.49981882865497,Margate City
48813,42.56788824776536,-84.8371956575419,Charlotte
33981,26.92454494478528,-82.23006381932515,Charlotte County
82221,41.6369983,-104.4508328,Goshen County
14466,42.78035005157629,-77.58080455699874,Town of Richmond
16915,41.790857259663866,-78.0023055302521,Coudersport
74728,34.06820327647059,-94.7483259432526,McCurtain County
45142,39.22313557737227,-83.80114830218977,Highland County
47396,40.18463535422222,-85.49766089022222,Delaware County
03860,44.036135369432316,-71.12573471091703,Conway
38626,34.52796759266055,-90.4045930321101,Tunica County
78839,28.683142138738738,-99.82592073333333,Crystal City
43988,40.402023105063286,-81.09696519873418,Harrison County
83452,43.80066688,-111.14972702,Teton County
58794,48.300826,-102.769987,Mountrail County
56236,45.97521537777778,-95.76739535555556,Douglas County
96114,40.29757165,-120.5005572,Lassen County
44491,41.37341778571429,-81.01844292417583,Parkman Township
50482,43.131372077777776,-93.4798640462963,Ventura
68876,40.775436660000004,-98.74723776,Buffalo County
