zip_code,latitude,longitude,cidade
57648,45.9303839,-100.306462,Campbell County
78219,29.440839783589745,-98.4040311725641,San Antonio
75313,,,
75233,32.7048193613497,-96.87345501288344,Dallas
68542,,,
68716,41.89803525890411,-96.8276413,Cuming County
68461,40.78013806740741,-96.58521394962963,Lancaster County
71273,,,
08741,39.934571401724135,-74.1691889586207,Pine Beach
08722,39.93238417364865,-74.1945064222973,Beachwood
06451,41.53530437531486,-72.82170202019311,Meriden
06795,41.60588896488654,-73.12190580528168,Watertown
19008,39.97378790204545,-75.35931857954544,Marple Township
06248,41.682423875227045,-72.40019894268416,Hebron
19082,39.95836345364078,-75.26678193883495,Upper Darby
06039,41.955187637749546,-73.43957298974591,Salisbury
06071,41.99441339582403,-72.4534254452343,Somers
06813,41.3797933,-73.471257,Danbury
06031,41.956844869468085,-73.3420629556383,Canaan
06351,41.593832585367096,-71.96197157681848,Griswold
06441,41.466023972877245,-72.57592522256186,Haddam
06759,41.75384823814783,-73.19725942242991,Litchfield
06784,41.571395776360724,-73.49121410389542,Sherman
06712,41.502588914524495,-72.97894501806915,Prospect
06750,41.7201084575,-73.2505120885,Bantam
06710,41.56911235248296,-73.04534139367088,Waterbury
16125,41.39560825490654,-80.37635393130842,Hempfield Township
06241,41.85365884838334,-71.86750254413049,Killingly
06412,41.40563207068063,-72.46467587801048,Chester
04853,44.140012329821715,-68.8722065917342,North Haven
06415,41.55832600894535,-72.3428588137661,Colchester
06238,41.7843982766134,-72.3378717845196,Coventry
06114,41.738892846832144,-72.68025000067198,Hartford
06498,41.289569008691885,-72.45653330349408,Westbrook
06057,41.85086170588016,-73.01355108154075,New Hartford
06090,41.94799677452471,-72.85274951692016,Granby
06226,41.71391776797571,-72.21249573206477,Windham
06578,,,
48193,42.17400187865854,-83.19955603506098,Riverview
10465,40.82652134119153,-73.8184965981487,The Bronx
39602,31.572186,-90.4561669,Brookhaven
55448,45.18758470434783,-93.29789214391305,Coon Rapids
89149,36.284522159375,-115.29026050260417,Las Vegas
42347,37.48183863714286,-86.90294496071428,Ohio County
26807,38.48493726551724,-79.49577463793104,Highland County
35259,,,
01108,42.086600133333334,-72.56380675333332,Springfield
98606,45.732139437541136,-122.47976517116363,Greater Brush Prairie
72638,36.33423731484992,-93.41998794423381,Green Forest
61360,41.3273605,-88.61084657209302,LaSalle County
49024,42.21513177656904,-85.6135235960251,Portage
56701,48.08748823809523,-96.19110501904761,Thief River Falls
66439,39.666301832258064,-95.54272500967743,Brown County
62062,38.724449593808636,-89.9725979673546,Madison County
62025,38.80705427591623,-89.95409275031996,Edwardsville
62206,38.56518204043887,-90.170166861442,Cahokia
62208,38.59528904705882,-90.00757307058824,Fairview Heights
62220,38.5043060140873,-89.98173958650794,Belleville
62285,38.40124144166667,-89.99662960104166,Saint Clair County
36360,31.436822239215683,-85.64746075980392,Ozark
08752,39.91938600840336,-74.0799830882353,Seaside Park
70811,30.525471400833332,-91.13086249833333,East Baton Rouge Parish
29676,34.872907052061855,-82.94787052242269,Oconee County
19522,40.446200206993005,-75.82138932132868,Richmond Township
55721,47.24523723496932,-93.6412687190184,Cohasset
07661,40.917498825306126,-74.03773425346938,River Edge
99037,47.65291101123595,-117.20230511853933,Spokane Valley
24176,37.02262526458333,-79.682313525,Union Hall
50613,42.52008821181102,-92.45229379160105,Cedar Falls
13827,42.11421063971454,-76.25645065348796,Town of Owego
36049,31.729711480555558,-86.27163547962962,Luverne
98362,48.10940295767196,-123.40754986719577,Port Angeles
80023,39.97078959895455,-105.02034809079426,Broomfield
79102,35.19629263134328,-101.84301324179104,Amarillo
62233,37.92289484618182,-89.82170737309092,Chester
77305,30.4244233,-95.4822393,Willis
36092,32.585233572451195,-86.21675172255965,Elmore County
73663,36.14680516071429,-98.92513623214285,Seiling
87572,,,
55306,44.730261654771674,-93.28932138012031,Burnsville
46761,41.63054806607143,-85.35932038869048,LaGrange County
62204,38.630248592,-90.10522317371428,East St. Louis
62294,38.72332123454546,-89.88588411844155,Troy
62939,37.56274854175824,-88.96716874835164,Goreville
62916,37.92378597733333,-89.55583487333334,Jackson County
62832,38.00204172755905,-89.23829951220472,Du Quoin
62024,38.88034203962264,-90.0880786764151,East Alton
62885,38.806101,-89.0307179,Marion County
62884,38.07964502288136,-89.05013965932204,Franklin County
62056,39.1810488042042,-89.65133917717718,Litchfield
62266,38.47867425,-89.67820525,Clinton County
62242,38.089098938554216,-89.93180573012047,Evansville
62272,38.00180547575758,-89.61696149545455,Randolph County
62205,38.61740449265306,-90.13064156571428,East St. Louis
62035,38.951686571197406,-90.20690071682847,Godfrey
62958,37.63068010294118,-89.20590349058824,Jackson County
62240,38.532479825555555,-90.21015175333334,Dupo
62241,38.01059204736842,-89.89621665438597,Randolph County
34429,28.873230112,-82.58788262933334,Crystal River
20751,38.783570315873014,-76.55377973809523,Anne Arundel County
29566,33.87295126516291,-78.64558226566416,Horry County
29581,34.20988705742972,-79.10447239799197,Horry County
62984,37.712046179411765,-88.1783911882353,Gallatin County
22602,39.15939718252032,-78.21016148424798,Frederick County
62052,39.10504252680413,-90.32074957491409,Jerseyville
62985,37.45086179166667,-88.74318486666667,Johnson County
62816,38.19192371363636,-88.93984426666667,Jefferson County
62801,38.52442491390206,-89.12370721658768,Centralia
29528,33.82524945,-79.05110625,Horry County
29587,33.5834432,-78.9980781,Horry County
29576,33.57737190652174,-79.0274802115942,Horry County
29569,34.035511815355086,-78.9000879865643,Horry County
29597,33.86496356666667,-78.79098076666666,Horry County
29560,33.85968746239496,-79.75631766239495,Lake City
29578,33.71489727619048,-79.01530225714285,Horry County
28166,35.67923549379285,-80.88206305495646,Iredell County
28704,35.46047022019048,-82.53656219542857,Buncombe County
20182,,,
66053,38.607550939903845,-94.68568814326923,Louisburg
17602,40.030998149513216,-76.26086653198887,Lancaster
97206,45.483276631195395,-122.59914766253732,Mount Scott-Arleta
35645,34.88185327293729,-87.52941131947195,Lauderdale County
40513,38.01423789444444,-84.56825079166666,Harrods Hill
10541,41.372599104469494,-73.74988957313268,Mahopac
71801,33.65513624389439,-93.5916798219472,Hope
14760,42.08089859598161,-78.4268769634846,City of Olean
01844,42.74668762550505,-71.1710115699495,Methuen
71929,34.29742878740157,-93.1659721937008,Hot Spring County
07757,40.31646627165533,-74.03105112653061,Oceanport
63623,37.6538826,-90.6883551,Iron County
36571,30.827313648859935,-88.0969170931596,Saraland
90744,33.75758544449339,-118.09093824845814,Seal Beach
89702,39.13288335,-119.74128785,Carson City
85072,34.23117763333333,-111.3207888,Payson
92393,34.52890615,-117.29744995,Victorville
79464,,,
51101,42.49504405714286,-96.39578594107142,Sioux City
48383,42.660299041687345,-83.52756018759305,White Lake Charter Township
55960,44.137424777635786,-92.52011369904153,Olmsted County
48054,42.70173246851852,-82.50580843148148,Marine City
14424,42.864120340427164,-77.2911379965702,Town of Canandaigua
97945,,,
78641,30.55360720045532,-97.88146062654145,Williamson County
24558,36.77046586877828,-78.9418014479638,Halifax County
13601,43.97633679697629,-75.90997359832636,City of Watertown
02452,42.388708104,-71.22361068480001,Waltham
12790,41.588872149060805,-74.5128852393228,Town of Mamakating
14470,43.217977168852016,-78.03930045429489,Village of Holley
39630,31.461641,-90.845891,Bude
62960,37.1877670452381,-88.72835180297619,Massac County
65705,36.997635962765955,-93.62445849361703,Marionville
73098,34.64368491688312,-97.1653487961039,Wynnewood
14103,43.22013309637325,-78.38640876242917,Town of Ridgeway
39482,31.343003842814372,-89.5562531488024,Lamar County
33142,25.81329389376295,-80.23370394813173,Brownsville
12538,41.787084899571354,-73.907546728005,Haviland
