zip_code,latitude,longitude,cidade
06430,41.15730685,-73.24273465,Fairfield
13492,43.11637157442097,-75.31355321040228,Town of Whitestown
54801,45.84328985018939,-91.8486719439394,Town of Spooner
47460,39.28264758888889,-86.75635968673835,Owen County
20838,39.22088936,-77.37730132,Barnesville
13110,42.8876429338206,-76.28569712744186,Town of Otisco
80035,,,
46017,40.0914336375,-85.60421317261904,Madison County
24273,36.94509776420455,-82.63258185170454,Norton
63106,38.64472605527319,-90.20621724993647,Saint Louis
05402,,,
85131,32.77700418260869,-111.56365989347825,Pinal County
53536,42.77627855427408,-89.30694856526458,Evansville
37853,35.83416487640449,-83.9316583224719,Blount County
99573,61.89971504,-145.1930184,Unorganized Borough
20913,,,
19362,39.752462825806454,-76.05981588870968,West Nottingham Township
18037,40.67551262032902,-75.52165919933412,Whitehall
68532,40.790775452,-96.85173622,Lancaster County
04421,44.4024080351049,-68.7989690006993,Castine
35236,,,
78652,30.13065842423343,-97.83420528773492,Travis County
58267,47.71790926,-97.35533186,Grand Forks County
05302,42.893087,-72.566193,Brattleboro
27717,,,
93650,36.84063789166667,-119.79615483125,Fresno County
01747,42.12609557272727,-71.53440211818182,Hopedale
85332,34.16354261363636,-112.86453041818183,Congress
25173,38.08636,-81.239813,Fayette County
28573,35.006203946666666,-77.22168832823529,Pollocksville
62954,37.763426478571425,-88.25827565238096,Gallatin County
46809,41.025651086061686,-85.18055596848556,Fort Wayne
05038,43.98797203643411,-72.45598757286821,Chelsea
80926,38.68962754,-104.84644304,El Paso County
28112,34.91534277162774,-80.59812934810039,Union County
12502,42.07434585626535,-73.64923465380835,Town of Gallatin
77503,29.677482292901235,-95.16346076574074,Pasadena
100655604,,,
606192937,,,
033018302,,,
190463819,,,
526322766,,,
900683624,,,
190632078,,,
551261938,,,
128668747,,,
931054639,,,
970620623,,,
949201932,,,
274086215,,,
15864,41.12929425405405,-79.25279093513514,Limestone Township
78947,30.4163565519685,-97.02746843858269,Lee County
603021451,,,
935557963,,,
972303035,,,
300332712,,,
787231932,,,
998270616,,,
021551622,,,
946112408,,,
069028007,,,
013012336,,,
068771618,,,
01841,42.71358499183673,-71.16827505510204,Lawrence
015452345,,,
010022018,,,
021273169,,,
740661140,,,
983389430,,,
972241640,,,
752052607,,,
914031347,,,
023606629,,,
120651004,,,
921091227,,,
666102404,,,
945233653,,,
809194454,,,
954650900,,,
993385046,,,
641162904,,,
947022312,,,
741367243,,,
722051741,,,
787414674,,,
104614803,,,
358081048,,,
100197109,,,
814351034,,,
611146507,,,
972127709,,,
956086163,,,
325145519,,,
088302721,,,
253022702,,,
221012121,,,
223144805,,,
701183954,,,
618014810,,,
940192206,,,
223012526,,,
770066564,,,
109541502,,,
201906008,,,
481052587,,,
66401,38.987320296470585,-96.27916643647059,Wabaunsee County
945472617,,,
342319163,,,
105384039,,,
603021661,,,
444069538,,,
021862392,,,
200122214,,,
390690417,,,
941111126,,,
432356418,,,
685279478,,,
803029246,,,
537034027,,,
105240237,,,
875054634,,,
481052566,,,
024451334,,,
805212406,,,
322254886,,,
210781615,,,
922629768,,,
070933039,,,
662178765,,,
830140033,,,
551044931,,,
662191584,,,
810073649,,,
361084149,,,
392097129,,,
907202912,,,
024611024,,,
926492103,,,
852533190,,,
559021165,,,
617612446,,,
138503341,,,
787322148,,,
298413001,,,
117983312,,,
950622623,,,
190661042,,,
770841559,,,
070552222,,,
902722207,,,
600843606,,,
153122341,,,
113642526,,,
481051107,,,
972106646,,,
229011767,,,
100105510,,,
852552361,,,
261053041,,,
606576206,,,
689243640,,,
208162212,,,
068701908,,,
946112532,,,
900662247,,,
271011109,,,
981124358,,,
989021552,,,
100224181,,,
101281507,,,
358021830,,,
480095600,,,
974053017,,,
291695439,,,
482350295,,,
781555823,,,
105041349,,,
200242439,,,
750935243,,,
975249022,,,
871072802,,,
618207460,,,
535598846,,,
430684721,,,
210441352,,,
940287437,,,
502652214,,,
088122132,,,
606036191,,,
986866499,,,
112173404,,,
838145936,,,
337112707,,,
852542635,,,
681543840,,,
900195944,,,
223144411,,,
234622626,,,
251120131,,,
100114105,,,
985069726,,,
207163230,,,
801345433,,,
200032705,,,
940874063,,,
152413121,,,
100215244,,,
600932116,,,
112314902,,,
475618912,,,
440222827,,,
731354208,,,
770245722,,,
453157718,,,
275167703,,,
068774216,,,
812118700,,,
362035906,,,
200151813,,,
212012407,,,
799241202,,,
481036173,,,
945525281,,,
600132466,,,
100033137,,,
024662632,,,
321598542,,,
481189579,,,
464084327,,,
105247472,,,
618016658,,,
200151104,,,
038334304,,,
900494224,,,
950769605,,,
037552207,,,
403569721,,,
352052961,,,
221822058,,,
983259767,,,
212302130,,,
372191849,,,
168016834,,,
452412478,,,
895192995,,,
100227784,,,
940231624,,,
941143602,,,
024764144,,,
019212323,,,
917913506,,,
432142631,,,
070231429,,,
100215350,,,
731166212,,,
774596972,,,
483221130,,,
943063062,,,
194622336,,,
349863437,,,
287129766,,,
949011908,,,
662232579,,,
068245132,,,
460381393,,,
949033707,,,
900681541,,,
877014917,,,
117132717,,,
117172105,,,
402203808,,,
148504430,,,
947091478,,,
100233614,,,
064821630,,,
950082609,,,
326066440,,,
921202929,,,
681542333,,,
967550669,,,
108013805,,,
606571318,,,
277055813,,,
740746966,,,
105831426,,,
214034317,,,
335563836,,,
070782036,,,
223082028,,,
900393027,,,
434400459,,,
931091418,,,
234541932,,,
212305461,,,
021385743,,,
950665014,,,
220423404,,,
120954108,,,
980333707,,,
196089640,,,
088241321,,,
780063820,,,
731127359,,,
223145712,,,
524012230,,,
468063749,,,
177771712,,,
024783009,,,
787047633,,,
941211312,,,
295277665,,,
600353669,,,
441243910,,,
474549534,,,
235132915,,,
012670515,,,
496709486,,,
156012257,,,
207702816,,,
010549521,,,
980263221,,,
381045550,,,
381074704,,,
09823,,,
104755323,,,
271036257,,,
240912617,,,
298418643,,,
069034728,,,
752195158,,,
954768926,,,
100144440,,,
017013341,,,
221012421,,,
785507288,,,
208143147,,,
452202440,,,
208501956,,,
531221421,,,
972237358,,,
271015245,,,
700021458,,,
191192341,,,
064432842,,,
220432931,,,
680486177,,,
048432062,,,
752181349,,,
209166699,,,
070902433,,,
044647031,,,
024783320,,,
136014458,,,
208146159,,,
112131826,,,
286460533,,,
303393736,,,
342815505,,,
672261839,,,
301265955,,,
945071834,,,
450691345,,,
206465627,,,
227151619,,,
190503002,,,
631081299,,,
941024707,,,
452404032,,,
972028806,,,
597159622,,,
070304484,,,
209144817,,,
021384021,,,
946021832,,,
327896162,,,
600626313,,,
142163146,,,
951204503,,,
056724506,,,
787344630,,,
212313554,,,
191443307,,,
465171623,,,
191034641,,,
752305091,,,
490099401,,,
750825208,,,
191035773,,,
337703056,,,
809060908,,,
925913866,,,
950087108,,,
606114509,,,
624013446,,,
152382630,,,
337107512,,,
913022430,,,
462181926,,,
481039095,,,
277129466,,,
380161497,,,
190721623,,,
207446848,,,
630333452,,,
980275394,,,
028091004,,,
972198451,,,
410918742,,,
900492701,,,
209013301,,,
730713944,,,
083302436,,,
803016214,,,
100245306,,,
379390567,,,
441413611,,,
100235980,,,
722177358,,,
537113406,,,
967462709,,,
957229579,,,
300227615,,,
710190696,,,
483013035,,,
303097002,,,
630172498,,,
220431821,,,
949031010,,,
549869159,,,
808148803,,,
222035809,,,
209024236,,,
430852815,,,
212102342,,,
606153061,,,
110241230,,,
