zip_code,latitude,longitude,cidade
07407,40.90430664902724,-74.11956739455253,Elmwood Park
07503,40.899575876878615,-74.1607897549133,Paterson
07028,40.80346694557823,-74.20522630408163,Glen Ridge
07013,40.87079965751015,-74.16926262516914,Clifton
07011,40.877674070171146,-74.14169693374083,Clifton
07050,40.76810390335366,-74.23234567743903,Orange
07480,41.08461986405797,-74.37319600884058,West Milford
07524,40.93065025125,-74.15936500125001,Paterson
07423,40.99840423959731,-74.10228782885906,Ho-Ho-Kus
07508,40.948822222812495,-74.18230220187499,North Haledon
07435,41.031076346511625,-74.45254999883721,Rockaway Township
07501,40.912776734375,-74.17315550234375,Paterson
08759,40.00709981097366,-74.29943158284118,Manchester Township
07442,41.00248617287356,-74.28922308091954,Pompton Lakes
07538,,,
07058,40.87568869555908,-74.35301184377478,Montville Township
07014,40.83183965648148,-74.13701435185186,Clifton
07603,40.87518278,-74.02799565625,Bogota
07504,40.91277244222222,-74.14474484333333,Paterson
07502,40.91969548111111,-74.19268813111111,Paterson
07026,40.87862779808429,-74.10735122643678,Garfield
22402,38.29937595,-77.4739371,Fredericksburg
65708,36.92552871355932,-93.92239634152543,Monett
64492,39.474423834042554,-94.56432272978724,Trimble
65806,37.20558887438017,-93.29553047148761,Springfield
64157,39.273047562949984,-94.47274407123288,Kansas City
63544,40.23104970512821,-92.8511129051282,Adair County
83211,42.776094146153845,-112.85804596923077,American Falls
38930,33.51851463542234,-90.17619768256131,Greenwood
30207,,,
92692,33.61246111368531,-117.64258944083925,Mission Viejo
02847,,,
92715,,,
92713,,,
53215,43.000034842495246,-87.94313064014455,Milwaukee
08886,40.69203307488789,-75.11930147399103,Greenwich Township
92688,33.63415875103385,-117.60777973839447,Rancho Santa Margarita
92694,33.54809098587482,-117.62780808083615,Orange County
72654,36.408593325,-92.3366335,Baxter County
71671,33.61248808754209,-92.08046716094276,Warren
72023,34.96663627539015,-92.03978631956782,Lonoke County
72543,35.485497610358564,-92.02406198466136,Heber Springs
77210,,,
90630,33.817928838434,-118.03896500741868,Cypress
55431,44.8396182858841,-93.31215771471025,Bloomington
17101,40.26347707745098,-76.88171943431372,Harrisburg
40391,37.9778365675644,-84.179857379274,Clark County
49653,44.981169687931036,-85.73342062931034,Leland Township
15622,40.030396661290325,-79.33323443225807,Saltlick Township
